Code_agent;NUK;Date_of_sale;Policy_number;Policy_status;Period_type_code;Type_of_periodicity;Periodicity_code;Periodicity;Region_code;Business_line;Insurance_premium
116499011;17138;12.06.2022;ZI0000B000;20;D;Периодическая оплата;1;Ежемесячная;116499;НСиБ;4734.32
62502003;14939;20.01.2022;ZI0000B00W;20;D;Периодическая оплата;1;Ежемесячная;62502;НСиБ;10468.08
62502003;14939;11.09.2022;ZI0000B00Y;42;D;Периодическая оплата;1;Ежемесячная;62502;НСиБ;2658.48
171601010;11586;05.08.2022;ZI0000B00Z;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;11232
52899100;917;19.03.2022;ZI0000B0KC;20;D;Периодическая оплата;1;Ежемесячная;52899;НСиБ;4979.52
171601007;11552;18.01.2022;ZI0000B0WX;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;3767.52
125399015;17607;02.04.2022;ZI0000B0XK;20;D;Периодическая оплата;1;Ежемесячная;125399;НСиБ;3581.76
40999031;14453;21.02.2022;ZI0000B0XW;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;5809.32
56499006;2938;03.10.2022;ZI0000B0XZ;20;D;Периодическая оплата;1;Ежемесячная;56499;НСиБ;6699
191099047;12552;08.05.2022;ZI0000B0Y0;42;D;Периодическая оплата;1;Ежемесячная;191099;НСиБ;2665.14
135699030;20015;21.09.2022;ZI0000B0YI;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;8150.74
171601006;11541;23.11.2022;ZI0000B0YY;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;20427
56399020;1007;18.05.2022;ZI0000B0ZI;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;28917
56399020;1007;23.10.2022;ZI0000B0ZY;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;46310.88
202205004;18726;11.04.2022;ZI0000BB00;20;D;Периодическая оплата;1;Ежемесячная;202205;НСиБ;3834.96
109199012;19204;09.10.2022;ZI0000BB0B;20;D;Периодическая оплата;1;Ежемесячная;109199;НСиБ;1460
213706001;10753;11.09.2022;ZI0000BB0C;20;D;Периодическая оплата;1;Ежемесячная;213706;НСиБ;2294.76
56399020;1007;13.08.2022;ZI0000BB0I;20;D;Периодическая оплата;12;Годовая;56399;НСиБ;38250
109199012;19204;06.06.2022;ZI0000BB0K;20;D;Периодическая оплата;1;Ежемесячная;109199;НСиБ;1567.68
171699005;19547;04.01.2022;ZI0000BB0R;20;D;Периодическая оплата;1;Ежемесячная;171699;НСиБ;3503.04
206001002;10732;22.02.2022;ZI0000BB0W;20;D;Периодическая оплата;1;Ежемесячная;206001;НСиБ;5070.08
206407003;18152;19.10.2022;ZI0000BB0X;20;D;Периодическая оплата;12;Годовая;206407;НСиБ;11388.6
311425002;15895;04.05.2022;ZI0000BB0Y;20;D;Периодическая оплата;12;Годовая;311425;НСиБ;10206
56399020;1007;12.09.2022;ZI0000BB0Z;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;11679.36
190606007;13270;06.08.2022;ZI0000BBBB;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;3027.68
131799042;18616;14.07.2022;ZI0000BBBC;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;3412
56301015;1096;25.04.2022;ZI0000BBBI;20;D;Периодическая оплата;12;Годовая;56301;НСиБ;11262.3
55403049;11147;17.09.2022;ZI0000BBBK;20;D;Периодическая оплата;1;Ежемесячная;55403;НСиБ;1381.76
160599014;8587;03.12.2022;ZI0000BBBR;20;D;Периодическая оплата;12;Годовая;160599;НСиБ;11279.7
160599026;8503;19.11.2022;ZI0000BBBX;20;D;Периодическая оплата;12;Годовая;160599;НСиБ;18296.82
131799051;18694;25.10.2022;ZI0000BBBY;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;2335.08
62502014;14986;18.09.2022;ZI0000BBBZ;20;D;Периодическая оплата;12;Годовая;62502;НСиБ;41713.8
202299007;18747;25.08.2022;ZI0000BBCB;20;D;Периодическая оплата;12;Годовая;202299;НСиБ;18083
311424002;15616;24.04.2022;ZI0000BBCC;20;D;Периодическая оплата;12;Годовая;311424;НСиБ;21092.4
311424002;15616;12.07.2022;ZI0000BBCK;20;D;Периодическая оплата;12;Годовая;311424;НСиБ;11453.4
88803008;15528;22.03.2022;ZI0000BBCW;12;D;Периодическая оплата;1;Ежемесячная;88803;НСиБ;-1005.34
205303007;18735;25.08.2022;ZI0000BBCY;20;D;Периодическая оплата;12;Годовая;205303;НСиБ;13116.6
205505003;12881;01.09.2022;ZI0000BBI0;20;D;Периодическая оплата;12;Годовая;205505;НСиБ;8971.2
52899092;758;10.01.2022;ZI0000BBIB;20;D;Периодическая оплата;12;Годовая;52899;НСиБ;13800
206407003;18152;19.04.2022;ZI0000BBIC;20;D;Периодическая оплата;12;Годовая;206407;НСиБ;23150.4
56301011;590;27.05.2022;ZI0000BBIR;20;D;Периодическая оплата;12;Годовая;56301;НСиБ;52416.6
171601007;11552;10.03.2022;ZI0000BBIW;20;D;Периодическая оплата;12;Годовая;171601;НСиБ;56364.1
131799042;18616;01.11.2022;ZI0000BBIX;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;3460.08
52820004;2363;06.09.2022;ZI0000BBIY;20;D;Периодическая оплата;1;Ежемесячная;52820;НСиБ;4570.32
211605004;16830;08.02.2022;ZI0000BBIZ;20;D;Периодическая оплата;1;Ежемесячная;211605;НСиБ;3270.4
171605001;11676;12.06.2022;ZI0000BBK0;20;D;Периодическая оплата;12;Годовая;171605;НСиБ;47041.5
204505001;12869;26.03.2022;ZI0000BBKB;20;D;Периодическая оплата;12;Годовая;204505;НСиБ;13639.6
204505001;12869;10.06.2022;ZI0000BBKK;20;D;Периодическая оплата;12;Годовая;204505;НСиБ;10890
116499006;17219;19.08.2022;ZI0000BBKR;20;D;Периодическая оплата;12;Годовая;116499;НСиБ;9864.9
204505001;12869;17.05.2022;ZI0000BBKW;20;D;Периодическая оплата;12;Годовая;204505;НСиБ;12006
125399015;17607;03.02.2022;ZI0000BBKZ;20;D;Периодическая оплата;12;Годовая;125399;НСиБ;9102
56301016;11122;12.09.2022;ZI0000BBR0;20;D;Периодическая оплата;1;Ежемесячная;56301;НСиБ;6141.52
205503003;12864;15.02.2022;ZI0000BBRB;20;D;Периодическая оплата;12;Годовая;205503;НСиБ;10382.4
205505002;12871;20.07.2022;ZI0000BBRC;20;D;Периодическая оплата;12;Годовая;205505;НСиБ;17035.2
55410007;1967;15.06.2022;ZI0000BBRI;20;D;Периодическая оплата;1;Ежемесячная;55410;НСиБ;2233.8
62599034;14744;20.12.2022;ZI0000BBRR;20;D;Периодическая оплата;12;Годовая;62599;НСиБ;22909.7
110199022;21117;08.05.2022;ZI0000BBRW;20;D;Периодическая оплата;12;Годовая;110199;НСиБ;12847.2
88811004;15524;17.03.2022;ZI0000BBRX;20;D;Периодическая оплата;1;Ежемесячная;88811;НСиБ;2993
205505003;12881;27.11.2022;ZI0000BBRY;20;D;Периодическая оплата;12;Годовая;205505;НСиБ;7560
202803002;5442;12.08.2022;ZI0000BBRZ;20;D;Периодическая оплата;12;Годовая;202803;НСиБ;24853.4
311424002;15616;17.02.2022;ZI0000BBWC;20;D;Периодическая оплата;12;Годовая;311424;НСиБ;16588.8
211604006;16829;20.07.2022;ZI0000BBWK;20;D;Периодическая оплата;12;Годовая;211604;НСиБ;16236
160599014;8587;04.12.2022;ZI0000BBWR;20;D;Периодическая оплата;12;Годовая;160599;НСиБ;20644.4
206003004;10754;19.08.2022;ZI0000BBWW;20;D;Периодическая оплата;12;Годовая;206003;НСиБ;18585.3
190606017;12820;26.08.2022;ZI0000BBWY;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;3783.78
56499002;8241;12.11.2022;ZI0000BBXC;20;D;Периодическая оплата;12;Годовая;56499;НСиБ;14860.56
206404007;18136;06.08.2022;ZI0000BBXK;20;D;Периодическая оплата;12;Годовая;206404;НСиБ;14058
62502005;14929;05.11.2022;ZI0000BBXR;20;D;Периодическая оплата;1;Ежемесячная;62502;НСиБ;3029.06
131799053;18659;25.12.2022;ZI0000BBXX;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;2181.6
204505001;12869;19.02.2022;ZI0000BBXZ;20;D;Периодическая оплата;12;Годовая;204505;НСиБ;6975
205503004;12875;08.11.2022;ZI0000BBY0;20;D;Периодическая оплата;12;Годовая;205503;НСиБ;10170
56399011;3622;05.10.2022;ZI0000BBYB;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;1473.96
205503003;12864;22.01.2022;ZI0000BBYC;20;D;Периодическая оплата;12;Годовая;205503;НСиБ;14817.6
205505002;12871;14.12.2022;ZI0000BBYI;20;D;Периодическая оплата;12;Годовая;205505;НСиБ;10338.72
205505002;12871;28.12.2022;ZI0000BBYK;20;D;Периодическая оплата;12;Годовая;205505;НСиБ;18852.96
116499006;17219;18.01.2022;ZI0000BBYR;20;D;Периодическая оплата;12;Годовая;116499;НСиБ;20493
205505003;12881;06.06.2022;ZI0000BBYW;20;D;Периодическая оплата;12;Годовая;205505;НСиБ;19152
205503004;12875;21.07.2022;ZI0000BBYX;20;D;Периодическая оплата;12;Годовая;205503;НСиБ;6861.36
202604006;15518;07.09.2022;ZI0000BBYY;20;D;Периодическая оплата;1;Ежемесячная;202604;НСиБ;5712
205503004;12875;24.03.2022;ZI0000BBYZ;20;D;Периодическая оплата;12;Годовая;205503;НСиБ;15564
110199021;3568;19.07.2022;ZI0000BBZ0;20;D;Периодическая оплата;12;Годовая;110199;НСиБ;20885.4
121499008;19071;25.04.2022;ZI0000BBZB;20;D;Периодическая оплата;12;Годовая;121499;НСиБ;15041.6
40999036;14016;09.02.2022;ZI0000BBZC;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;7044.42
56499003;2902;15.07.2022;ZI0000BBZI;20;D;Периодическая оплата;12;Годовая;56499;НСиБ;17539.8
213703001;10746;09.12.2022;ZI0000BBZK;20;D;Периодическая оплата;12;Годовая;213703;НСиБ;22070.4
55499040;7080;11.02.2022;ZI0000BBZR;32;N;Единовременная оплата;0;Не применимо;55499;НСиБ;65415.6
131799025;18558;23.02.2022;ZI0000BBZW;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;2600
55499074;7099;02.11.2022;ZI0000BBZX;20;D;Периодическая оплата;12;Годовая;55499;НСиБ;29343.6
55499040;7080;06.07.2022;ZI0000BBZY;20;D;Периодическая оплата;1;Ежемесячная;55499;НСиБ;2029.5
56401008;9283;22.06.2022;ZI0000BBZZ;20;D;Периодическая оплата;1;Ежемесячная;56401;НСиБ;2403.12
55403017;7047;03.09.2022;ZI0000BC00;20;D;Периодическая оплата;1;Ежемесячная;55403;НСиБ;7418.2
116499011;17138;08.02.2022;ZI0000BC0C;20;D;Периодическая оплата;1;Ежемесячная;116499;НСиБ;5018.78
116499011;17138;12.02.2022;ZI0000BC0R;20;D;Периодическая оплата;1;Ежемесячная;116499;НСиБ;4709.36
56401006;5390;24.04.2022;ZI0000BCB0;42;D;Периодическая оплата;1;Ежемесячная;56401;НСиБ;3977
190606012;13232;21.02.2022;ZI0000BCBW;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;3340
190606008;13271;01.02.2022;ZI0000BCIB;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;4524.08
202801002;5455;04.06.2022;ZI0000BCIW;20;D;Периодическая оплата;1;Ежемесячная;202801;НСиБ;5408.24
190606017;12820;05.03.2022;ZI0000BCIX;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;4927.04
171601004;3550;04.04.2022;ZI0000BCKY;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;5540
190606017;12820;12.03.2022;ZI0000BCR0;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;2660
88899009;15090;14.11.2022;ZI0000BCRC;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;3783.24
171601004;3550;28.04.2022;ZI0000BCRI;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;7738.1
135699030;20015;23.01.2022;ZI0000BCRR;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;1767.78
171601006;11541;25.07.2022;ZI0000BCW0;42;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;2991.6
171601009;2945;14.11.2022;ZI0000BCWI;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;5938.8
55499057;9003;01.06.2022;ZI0000BCXB;20;D;Периодическая оплата;12;Годовая;55499;НСиБ;31168.8
88899027;15342;25.09.2022;ZI0000BCXI;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;4323.04
131799042;18616;15.09.2022;ZI0000BCXW;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;2298
135699030;20015;28.02.2022;ZI0000BCY0;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;3494.82
30327007;12168;17.02.2022;ZI0000BCYR;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;6094.36
135699030;20015;22.11.2022;ZI0000BCYX;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;2179.3
190606019;16612;17.05.2022;ZI0000BCZR;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;7846.74
40999031;14453;18.01.2022;ZI0000BI0K;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;3783.24
171601009;2945;26.06.2022;ZI0000BI0X;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;2312.64
131799028;18626;01.08.2022;ZI0000BI0Z;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;4420.5
88810001;14967;04.07.2022;ZI0000BIBX;20;D;Периодическая оплата;1;Ежемесячная;88810;НСиБ;5381.44
131799054;18639;05.11.2022;ZI0000BII0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;10
131799054;18639;19.01.2022;ZI0000BII00;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;2560
171605003;15999;28.07.2022;ZI0000BIIB;20;D;Периодическая оплата;1;Ежемесячная;171605;НСиБ;3542.52
55410005;5449;25.10.2022;ZI0000BIIR;20;D;Периодическая оплата;1;Ежемесячная;55410;НСиБ;6904.8
52820011;5458;22.04.2022;ZI0000BIIW;20;D;Периодическая оплата;12;Годовая;52820;НСиБ;82140
56399020;1007;11.01.2022;ZI0000BIKW;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;4848.78
55499074;7099;03.07.2022;ZI0000BIKY;20;D;Периодическая оплата;1;Ежемесячная;55499;НСиБ;5795.36
